id,text,speak,group,note
p1727,Chưa đúng. Đáp án đúng là hình chữ nhật,Chưa đúng. Đáp án đúng là hình chữ nhật,garden_wrong_v7,wrong answer exact key
p1728,Chưa đúng. Đáp án đúng là hình tròn,Chưa đúng. Đáp án đúng là hình tròn,garden_wrong_v7,wrong answer exact key
p1729,Chưa đúng. Đáp án đúng là hình bầu dục,Chưa đúng. Đáp án đúng là hình bầu dục,garden_wrong_v7,wrong answer exact key
p1730,Chưa đúng. Đáp án đúng là màu đỏ,Chưa đúng. Đáp án đúng là màu đỏ,garden_wrong_v7,wrong answer exact key
p1731,Chưa đúng. Đáp án đúng là màu xanh dương,Chưa đúng. Đáp án đúng là màu xanh dương,garden_wrong_v7,wrong answer exact key
p1732,Chưa đúng. Đáp án đúng là màu xanh lá,Chưa đúng. Đáp án đúng là màu xanh lá,garden_wrong_v7,wrong answer exact key
p1733,Chưa đúng. Đáp án đúng là màu vàng,Chưa đúng. Đáp án đúng là màu vàng,garden_wrong_v7,wrong answer exact key
p1734,Chưa đúng. Đáp án đúng là màu cam,Chưa đúng. Đáp án đúng là màu cam,garden_wrong_v7,wrong answer exact key
p1735,Chưa đúng. Đáp án đúng là màu tím,Chưa đúng. Đáp án đúng là màu tím,garden_wrong_v7,wrong answer exact key
p1736,Chưa đúng. Đáp án đúng là hình tam giác màu đỏ,Chưa đúng. Đáp án đúng là hình tam giác màu đỏ,garden_wrong_v7,wrong answer exact key
p1737,Chưa đúng. Đáp án đúng là hình tam giác màu xanh dương,Chưa đúng. Đáp án đúng là hình tam giác màu xanh dương,garden_wrong_v7,wrong answer exact key
p1738,Chưa đúng. Đáp án đúng là hình tam giác màu xanh lá,Chưa đúng. Đáp án đúng là hình tam giác màu xanh lá,garden_wrong_v7,wrong answer exact key
p1739,Chưa đúng. Đáp án đúng là hình tam giác màu vàng,Chưa đúng. Đáp án đúng là hình tam giác màu vàng,garden_wrong_v7,wrong answer exact key
p1740,Chưa đúng. Đáp án đúng là hình tam giác màu cam,Chưa đúng. Đáp án đúng là hình tam giác màu cam,garden_wrong_v7,wrong answer exact key
p1741,Chưa đúng. Đáp án đúng là hình tam giác màu tím,Chưa đúng. Đáp án đúng là hình tam giác màu tím,garden_wrong_v7,wrong answer exact key
p1742,Chưa đúng. Đáp án đúng là hình vuông màu đỏ,Chưa đúng. Đáp án đúng là hình vuông màu đỏ,garden_wrong_v7,wrong answer exact key
p1743,Chưa đúng. Đáp án đúng là hình vuông màu xanh dương,Chưa đúng. Đáp án đúng là hình vuông màu xanh dương,garden_wrong_v7,wrong answer exact key
p1744,Chưa đúng. Đáp án đúng là hình vuông màu xanh lá,Chưa đúng. Đáp án đúng là hình vuông màu xanh lá,garden_wrong_v7,wrong answer exact key
p1745,Chưa đúng. Đáp án đúng là hình vuông màu vàng,Chưa đúng. Đáp án đúng là hình vuông màu vàng,garden_wrong_v7,wrong answer exact key
p1746,Chưa đúng. Đáp án đúng là hình vuông màu cam,Chưa đúng. Đáp án đúng là hình vuông màu cam,garden_wrong_v7,wrong answer exact key
p1747,Chưa đúng. Đáp án đúng là hình vuông màu tím,Chưa đúng. Đáp án đúng là hình vuông màu tím,garden_wrong_v7,wrong answer exact key
p1748,Chưa đúng. Đáp án đúng là hình chữ nhật màu đỏ,Chưa đúng. Đáp án đúng là hình chữ nhật màu đỏ,garden_wrong_v7,wrong answer exact key
p1749,Chưa đúng. Đáp án đúng là hình chữ nhật màu xanh dương,Chưa đúng. Đáp án đúng là hình chữ nhật màu xanh dương,garden_wrong_v7,wrong answer exact key
p1750,Chưa đúng. Đáp án đúng là hình chữ nhật màu xanh lá,Chưa đúng. Đáp án đúng là hình chữ nhật màu xanh lá,garden_wrong_v7,wrong answer exact key
p1751,Chưa đúng. Đáp án đúng là hình chữ nhật màu vàng,Chưa đúng. Đáp án đúng là hình chữ nhật màu vàng,garden_wrong_v7,wrong answer exact key
p1752,Chưa đúng. Đáp án đúng là hình chữ nhật màu cam,Chưa đúng. Đáp án đúng là hình chữ nhật màu cam,garden_wrong_v7,wrong answer exact key
p1753,Chưa đúng. Đáp án đúng là hình chữ nhật màu tím,Chưa đúng. Đáp án đúng là hình chữ nhật màu tím,garden_wrong_v7,wrong answer exact key
p1754,Chưa đúng. Đáp án đúng là hình tròn màu đỏ,Chưa đúng. Đáp án đúng là hình tròn màu đỏ,garden_wrong_v7,wrong answer exact key
p1755,Chưa đúng. Đáp án đúng là hình tròn màu xanh dương,Chưa đúng. Đáp án đúng là hình tròn màu xanh dương,garden_wrong_v7,wrong answer exact key
p1756,Chưa đúng. Đáp án đúng là hình tròn màu xanh lá,Chưa đúng. Đáp án đúng là hình tròn màu xanh lá,garden_wrong_v7,wrong answer exact key
p1757,Chưa đúng. Đáp án đúng là hình tròn màu vàng,Chưa đúng. Đáp án đúng là hình tròn màu vàng,garden_wrong_v7,wrong answer exact key
p1758,Chưa đúng. Đáp án đúng là hình tròn màu cam,Chưa đúng. Đáp án đúng là hình tròn màu cam,garden_wrong_v7,wrong answer exact key
p1759,Chưa đúng. Đáp án đúng là hình tròn màu tím,Chưa đúng. Đáp án đúng là hình tròn màu tím,garden_wrong_v7,wrong answer exact key
p1760,Chưa đúng. Đáp án đúng là hình bầu dục màu đỏ,Chưa đúng. Đáp án đúng là hình bầu dục màu đỏ,garden_wrong_v7,wrong answer exact key
p1761,Chưa đúng. Đáp án đúng là hình bầu dục màu xanh dương,Chưa đúng. Đáp án đúng là hình bầu dục màu xanh dương,garden_wrong_v7,wrong answer exact key
p1762,Chưa đúng. Đáp án đúng là hình bầu dục màu xanh lá,Chưa đúng. Đáp án đúng là hình bầu dục màu xanh lá,garden_wrong_v7,wrong answer exact key
p1763,Chưa đúng. Đáp án đúng là hình bầu dục màu vàng,Chưa đúng. Đáp án đúng là hình bầu dục màu vàng,garden_wrong_v7,wrong answer exact key
p1764,Chưa đúng. Đáp án đúng là hình bầu dục màu cam,Chưa đúng. Đáp án đúng là hình bầu dục màu cam,garden_wrong_v7,wrong answer exact key
p1765,Chưa đúng. Đáp án đúng là hình bầu dục màu tím,Chưa đúng. Đáp án đúng là hình bầu dục màu tím,garden_wrong_v7,wrong answer exact key
p1766,Chưa đúng. Đáp án đúng là con đã ghép đúng mẫu,Chưa đúng. Đáp án đúng là con đã ghép đúng mẫu,garden_wrong_v7,wrong answer exact key
p1767,Chưa đúng. Đáp án đúng là hình bên trái lớn hơn hình bên phải,Chưa đúng. Đáp án đúng là hình bên trái lớn hơn hình bên phải,garden_wrong_v7,wrong answer exact key
p1768,Chưa đúng. Đáp án đúng là hình bên trái nhỏ hơn hình bên phải,Chưa đúng. Đáp án đúng là hình bên trái nhỏ hơn hình bên phải,garden_wrong_v7,wrong answer exact key
p1769,Chưa đúng. Đáp án đúng là hai hình bằng nhau,Chưa đúng. Đáp án đúng là hai hình bằng nhau,garden_wrong_v7,wrong answer exact key
p1770,Chưa đúng. Đáp án đúng là đồng hồ chỉ 1 giờ,Chưa đúng. Đáp án đúng là đồng hồ chỉ 1 giờ,garden_wrong_v7,wrong answer exact key
p1771,Chưa đúng. Đáp án đúng là đồng hồ chỉ 2 giờ,Chưa đúng. Đáp án đúng là đồng hồ chỉ 2 giờ,garden_wrong_v7,wrong answer exact key
p1772,Chưa đúng. Đáp án đúng là đồng hồ chỉ 3 giờ,Chưa đúng. Đáp án đúng là đồng hồ chỉ 3 giờ,garden_wrong_v7,wrong answer exact key
p1773,Chưa đúng. Đáp án đúng là đồng hồ chỉ 4 giờ,Chưa đúng. Đáp án đúng là đồng hồ chỉ 4 giờ,garden_wrong_v7,wrong answer exact key
p1774,Chưa đúng. Đáp án đúng là đồng hồ chỉ 5 giờ,Chưa đúng. Đáp án đúng là đồng hồ chỉ 5 giờ,garden_wrong_v7,wrong answer exact key
p1775,Chưa đúng. Đáp án đúng là đồng hồ chỉ 6 giờ,Chưa đúng. Đáp án đúng là đồng hồ chỉ 6 giờ,garden_wrong_v7,wrong answer exact key
p1776,Chưa đúng. Đáp án đúng là đồng hồ chỉ 7 giờ,Chưa đúng. Đáp án đúng là đồng hồ chỉ 7 giờ,garden_wrong_v7,wrong answer exact key
p1777,Chưa đúng. Đáp án đúng là đồng hồ chỉ 8 giờ,Chưa đúng. Đáp án đúng là đồng hồ chỉ 8 giờ,garden_wrong_v7,wrong answer exact key
p1778,Chưa đúng. Đáp án đúng là đồng hồ chỉ 9 giờ,Chưa đúng. Đáp án đúng là đồng hồ chỉ 9 giờ,garden_wrong_v7,wrong answer exact key
p1779,Chưa đúng. Đáp án đúng là đồng hồ chỉ 10 giờ,Chưa đúng. Đáp án đúng là đồng hồ chỉ 10 giờ,garden_wrong_v7,wrong answer exact key
p1780,Chưa đúng. Đáp án đúng là đồng hồ chỉ 11 giờ,Chưa đúng. Đáp án đúng là đồng hồ chỉ 11 giờ,garden_wrong_v7,wrong answer exact key
p1781,Chưa đúng. Đáp án đúng là đồng hồ chỉ 12 giờ,Chưa đúng. Đáp án đúng là đồng hồ chỉ 12 giờ,garden_wrong_v7,wrong answer exact key
p1782,Chưa đúng. Đáp án đúng là bóng đá,Chưa đúng. Đáp án đúng là bóng đá,garden_wrong_v7,wrong answer exact key
p1783,Chưa đúng. Đáp án đúng là quả địa cầu,Chưa đúng. Đáp án đúng là quả địa cầu,garden_wrong_v7,wrong answer exact key
p1784,Chưa đúng. Đáp án đúng là đồng hồ,Chưa đúng. Đáp án đúng là đồng hồ,garden_wrong_v7,wrong answer exact key
p1785,Chưa đúng. Đáp án đúng là phong bì,Chưa đúng. Đáp án đúng là phong bì,garden_wrong_v7,wrong answer exact key
p1786,Chưa đúng. Đáp án đúng là cánh cửa,Chưa đúng. Đáp án đúng là cánh cửa,garden_wrong_v7,wrong answer exact key
p1787,Chưa đúng. Đáp án đúng là bảng đen,Chưa đúng. Đáp án đúng là bảng đen,garden_wrong_v7,wrong answer exact key
p1788,Chưa đúng. Đáp án đúng là bánh kem,Chưa đúng. Đáp án đúng là bánh kem,garden_wrong_v7,wrong answer exact key
p1789,Chưa đúng. Đáp án đúng là bóng tennis,Chưa đúng. Đáp án đúng là bóng tennis,garden_wrong_v7,wrong answer exact key
p1790,Chưa đúng. Đáp án đúng là bút vẽ,Chưa đúng. Đáp án đúng là bút vẽ,garden_wrong_v7,wrong answer exact key
p1791,Chưa đúng. Đáp án đúng là đôi tất,Chưa đúng. Đáp án đúng là đôi tất,garden_wrong_v7,wrong answer exact key
p1792,Chưa đúng. Đáp án đúng là cà vạt,Chưa đúng. Đáp án đúng là cà vạt,garden_wrong_v7,wrong answer exact key
p1793,Chưa đúng. Đáp án đúng là đàn piano,Chưa đúng. Đáp án đúng là đàn piano,garden_wrong_v7,wrong answer exact key
p1794,Chưa đúng. Đáp án đúng là ấm trà,Chưa đúng. Đáp án đúng là ấm trà,garden_wrong_v7,wrong answer exact key
p1795,Chưa đúng. Đáp án đúng là cái bàn,Chưa đúng. Đáp án đúng là cái bàn,garden_wrong_v7,wrong answer exact key
p1796,Chưa đúng. Đáp án đúng là ô tô,Chưa đúng. Đáp án đúng là ô tô,garden_wrong_v7,wrong answer exact key
p1797,Chưa đúng. Đáp án đúng là chìa khóa,Chưa đúng. Đáp án đúng là chìa khóa,garden_wrong_v7,wrong answer exact key
p1798,Chưa đúng. Đáp án đúng là cái búa,Chưa đúng. Đáp án đúng là cái búa,garden_wrong_v7,wrong answer exact key
p1799,Chưa đúng. Đáp án đúng là bút mực,Chưa đúng. Đáp án đúng là bút mực,garden_wrong_v7,wrong answer exact key
p1800,Chưa đúng. Đáp án đúng là cái thìa,Chưa đúng. Đáp án đúng là cái thìa,garden_wrong_v7,wrong answer exact key
p1801,Chưa đúng. Đáp án đúng là khăn tắm,Chưa đúng. Đáp án đúng là khăn tắm,garden_wrong_v7,wrong answer exact key
p1802,Chưa đúng. Đáp án đúng là gương soi,Chưa đúng. Đáp án đúng là gương soi,garden_wrong_v7,wrong answer exact key
p1803,Chưa đúng. Đáp án đúng là cuộn len,Chưa đúng. Đáp án đúng là cuộn len,garden_wrong_v7,wrong answer exact key
p1804,Chưa đúng. Đáp án đúng là áo khoác,Chưa đúng. Đáp án đúng là áo khoác,garden_wrong_v7,wrong answer exact key
p1805,Chưa đúng. Đáp án đúng là đài radio,Chưa đúng. Đáp án đúng là đài radio,garden_wrong_v7,wrong answer exact key
p1806,Chưa đúng. Đáp án đúng là mặt trăng,Chưa đúng. Đáp án đúng là mặt trăng,garden_wrong_v7,wrong answer exact key
p1807,Chưa đúng. Đáp án đúng là hộp bút,Chưa đúng. Đáp án đúng là hộp bút,garden_wrong_v7,wrong answer exact key
p1808,Chưa đúng. Đáp án đúng là tivi,Chưa đúng. Đáp án đúng là tivi,garden_wrong_v7,wrong answer exact key
p1809,Chưa đúng. Đáp án đúng là xe nôi,Chưa đúng. Đáp án đúng là xe nôi,garden_wrong_v7,wrong answer exact key
p1810,Chưa đúng. Đáp án đúng là cái ô,Chưa đúng. Đáp án đúng là cái ô,garden_wrong_v7,wrong answer exact key
p1811,Chưa đúng. Đáp án đúng là vợt cầu lông,Chưa đúng. Đáp án đúng là vợt cầu lông,garden_wrong_v7,wrong answer exact key
p1812,Chưa đúng. Đáp án đúng là bảng màu,Chưa đúng. Đáp án đúng là bảng màu,garden_wrong_v7,wrong answer exact key
p1813,Chưa đúng. Đáp án đúng là cốc nước,Chưa đúng. Đáp án đúng là cốc nước,garden_wrong_v7,wrong answer exact key
p1814,Chưa đúng. Đáp án đúng là đèn giao thông,Chưa đúng. Đáp án đúng là đèn giao thông,garden_wrong_v7,wrong answer exact key
p1815,Chưa đúng. Đáp án đúng là ổ khóa,Chưa đúng. Đáp án đúng là ổ khóa,garden_wrong_v7,wrong answer exact key
p1816,Chưa đúng. Đáp án đúng là cái gối,Chưa đúng. Đáp án đúng là cái gối,garden_wrong_v7,wrong answer exact key
p1817,Chưa đúng. Đáp án đúng là bàn chải,Chưa đúng. Đáp án đúng là bàn chải,garden_wrong_v7,wrong answer exact key
p1818,Chưa đúng. Đáp án đúng là cái lược,Chưa đúng. Đáp án đúng là cái lược,garden_wrong_v7,wrong answer exact key
p1819,Chưa đúng. Đáp án đúng là tai nghe,Chưa đúng. Đáp án đúng là tai nghe,garden_wrong_v7,wrong answer exact key
p1820,Chưa đúng. Đáp án đúng là quả bóng chày,Chưa đúng. Đáp án đúng là quả bóng chày,garden_wrong_v7,wrong answer exact key
p1821,Chưa đúng. Đáp án đúng là bút bi,Chưa đúng. Đáp án đúng là bút bi,garden_wrong_v7,wrong answer exact key
p1822,Chưa đúng. Đáp án đúng là bể cá mini,Chưa đúng. Đáp án đúng là bể cá mini,garden_wrong_v7,wrong answer exact key
p1823,Chưa đúng. Đáp án đúng là cái kéo,Chưa đúng. Đáp án đúng là cái kéo,garden_wrong_v7,wrong answer exact key
p1824,Chưa đúng. Đáp án đúng là con dao,Chưa đúng. Đáp án đúng là con dao,garden_wrong_v7,wrong answer exact key
p1825,Chưa đúng. Đáp án đúng là máy khoan,Chưa đúng. Đáp án đúng là máy khoan,garden_wrong_v7,wrong answer exact key
p1826,Chưa đúng. Đáp án đúng là bình cứu hỏa,Chưa đúng. Đáp án đúng là bình cứu hỏa,garden_wrong_v7,wrong answer exact key
p1827,Chưa đúng. Đáp án đúng là cái thang,Chưa đúng. Đáp án đúng là cái thang,garden_wrong_v7,wrong answer exact key
p1828,Chưa đúng. Đáp án đúng là cái kìm,Chưa đúng. Đáp án đúng là cái kìm,garden_wrong_v7,wrong answer exact key
p1829,Chưa đúng. Đáp án đúng là cưa tay,Chưa đúng. Đáp án đúng là cưa tay,garden_wrong_v7,wrong answer exact key
p1830,Chưa đúng. Đáp án đúng là thước dây,Chưa đúng. Đáp án đúng là thước dây,garden_wrong_v7,wrong answer exact key
p1831,Chưa đúng. Đáp án đúng là cờ lê,Chưa đúng. Đáp án đúng là cờ lê,garden_wrong_v7,wrong answer exact key
p1832,Chưa đúng. Đáp án đúng là tất Giáng sinh,Chưa đúng. Đáp án đúng là tất Giáng sinh,garden_wrong_v7,wrong answer exact key
p1833,Chưa đúng. Đáp án đúng là cái chuông,Chưa đúng. Đáp án đúng là cái chuông,garden_wrong_v7,wrong answer exact key
p1834,Chưa đúng. Đáp án đúng là cái chiếu,Chưa đúng. Đáp án đúng là cái chiếu,garden_wrong_v7,wrong answer exact key
p1835,Chưa đúng. Đáp án đúng là khoai tây,Chưa đúng. Đáp án đúng là khoai tây,garden_wrong_v7,wrong answer exact key
p1836,Chưa đúng. Đáp án đúng là củ su hào,Chưa đúng. Đáp án đúng là củ su hào,garden_wrong_v7,wrong answer exact key
p1837,Chưa đúng. Đáp án đúng là khoai lang,Chưa đúng. Đáp án đúng là khoai lang,garden_wrong_v7,wrong answer exact key
p1838,Chưa đúng. Đáp án đúng là gừng,Chưa đúng. Đáp án đúng là gừng,garden_wrong_v7,wrong answer exact key
p1839,Chưa đúng. Đáp án đúng là tỏi,Chưa đúng. Đáp án đúng là tỏi,garden_wrong_v7,wrong answer exact key
p1840,Chưa đúng. Đáp án đúng là hành tây,Chưa đúng. Đáp án đúng là hành tây,garden_wrong_v7,wrong answer exact key
p1841,Chưa đúng. Đáp án đúng là bắp cải,Chưa đúng. Đáp án đúng là bắp cải,garden_wrong_v7,wrong answer exact key
p1842,Chưa đúng. Đáp án đúng là súp lơ,Chưa đúng. Đáp án đúng là súp lơ,garden_wrong_v7,wrong answer exact key
p1843,Chưa đúng. Đáp án đúng là súp lơ xanh,Chưa đúng. Đáp án đúng là súp lơ xanh,garden_wrong_v7,wrong answer exact key
p1844,Chưa đúng. Đáp án đúng là cải thảo,Chưa đúng. Đáp án đúng là cải thảo,garden_wrong_v7,wrong answer exact key
p1845,Chưa đúng. Đáp án đúng là Cà chua,Chưa đúng. Đáp án đúng là Cà chua,garden_wrong_v7,wrong answer exact key
p1846,Chưa đúng. Đáp án đúng là bí ngô,Chưa đúng. Đáp án đúng là bí ngô,garden_wrong_v7,wrong answer exact key
p1847,Chưa đúng. Đáp án đúng là quả hồng,Chưa đúng. Đáp án đúng là quả hồng,garden_wrong_v7,wrong answer exact key
p1848,Chưa đúng. Đáp án đúng là quả lựu,Chưa đúng. Đáp án đúng là quả lựu,garden_wrong_v7,wrong answer exact key
p1849,Chưa đúng. Đáp án đúng là quả cam,Chưa đúng. Đáp án đúng là quả cam,garden_wrong_v7,wrong answer exact key
p1850,Chưa đúng. Đáp án đúng là quả mận,Chưa đúng. Đáp án đúng là quả mận,garden_wrong_v7,wrong answer exact key
p1851,Chưa đúng. Đáp án đúng là táo xanh,Chưa đúng. Đáp án đúng là táo xanh,garden_wrong_v7,wrong answer exact key
p1852,Chưa đúng. Đáp án đúng là quả mâm xôi,Chưa đúng. Đáp án đúng là quả mâm xôi,garden_wrong_v7,wrong answer exact key
p1853,Chưa đúng. Đáp án đúng là Quả dâu tây,Chưa đúng. Đáp án đúng là Quả dâu tây,garden_wrong_v7,wrong answer exact key
p1854,Chưa đúng. Đáp án đúng là quả chanh,Chưa đúng. Đáp án đúng là quả chanh,garden_wrong_v7,wrong answer exact key
p1855,Chưa đúng. Đáp án đúng là Quả Na,Chưa đúng. Đáp án đúng là Quả Na,garden_wrong_v7,wrong answer exact key
p1856,Chưa đúng. Đáp án đúng là quả ổi,Chưa đúng. Đáp án đúng là quả ổi,garden_wrong_v7,wrong answer exact key
p1857,Chưa đúng. Đáp án đúng là quả dứa,Chưa đúng. Đáp án đúng là quả dứa,garden_wrong_v7,wrong answer exact key
p1858,Chưa đúng. Đáp án đúng là cà tím,Chưa đúng. Đáp án đúng là cà tím,garden_wrong_v7,wrong answer exact key
p1859,Chưa đúng. Đáp án đúng là cherry,Chưa đúng. Đáp án đúng là cherry,garden_wrong_v7,wrong answer exact key
p1860,Chưa đúng. Đáp án đúng là Xoài,Chưa đúng. Đáp án đúng là Xoài,garden_wrong_v7,wrong answer exact key
p1861,Chưa đúng. Đáp án đúng là Dưa hấu vàng,Chưa đúng. Đáp án đúng là Dưa hấu vàng,garden_wrong_v7,wrong answer exact key
p1862,Chưa đúng. Đáp án đúng là táo đỏ,Chưa đúng. Đáp án đúng là táo đỏ,garden_wrong_v7,wrong answer exact key
p1863,Chưa đúng. Đáp án đúng là thanh long,Chưa đúng. Đáp án đúng là thanh long,garden_wrong_v7,wrong answer exact key
p1864,Chưa đúng. Đáp án đúng là quả khế,Chưa đúng. Đáp án đúng là quả khế,garden_wrong_v7,wrong answer exact key
p1865,Chưa đúng. Đáp án đúng là chanh leo,Chưa đúng. Đáp án đúng là chanh leo,garden_wrong_v7,wrong answer exact key
p1866,Chưa đúng. Đáp án đúng là Hồng xiêm,Chưa đúng. Đáp án đúng là Hồng xiêm,garden_wrong_v7,wrong answer exact key
p1867,Chưa đúng. Đáp án đúng là dừa,Chưa đúng. Đáp án đúng là dừa,garden_wrong_v7,wrong answer exact key
p1868,Chưa đúng. Đáp án đúng là chuối,Chưa đúng. Đáp án đúng là chuối,garden_wrong_v7,wrong answer exact key
p1869,Chưa đúng. Đáp án đúng là quả vải,Chưa đúng. Đáp án đúng là quả vải,garden_wrong_v7,wrong answer exact key
p1870,Chưa đúng. Đáp án đúng là Nho,Chưa đúng. Đáp án đúng là Nho,garden_wrong_v7,wrong answer exact key
p1871,Chưa đúng. Đáp án đúng là bánh trôi,Chưa đúng. Đáp án đúng là bánh trôi,garden_wrong_v7,wrong answer exact key
p1872,Chưa đúng. Đáp án đúng là cái bánh mỳ,Chưa đúng. Đáp án đúng là cái bánh mỳ,garden_wrong_v7,wrong answer exact key
p1873,Chưa đúng. Đáp án đúng là bánh chung thu,Chưa đúng. Đáp án đúng là bánh chung thu,garden_wrong_v7,wrong answer exact key
p1874,Chưa đúng. Đáp án đúng là con ong,Chưa đúng. Đáp án đúng là con ong,garden_wrong_v7,wrong answer exact key
p1875,Chưa đúng. Đáp án đúng là con bươm bướm,Chưa đúng. Đáp án đúng là con bươm bướm,garden_wrong_v7,wrong answer exact key
p1876,Chưa đúng. Đáp án đúng là con châu chấu,Chưa đúng. Đáp án đúng là con châu chấu,garden_wrong_v7,wrong answer exact key
p1877,Chưa đúng. Đáp án đúng là con nhện,Chưa đúng. Đáp án đúng là con nhện,garden_wrong_v7,wrong answer exact key
p1878,Chưa đúng. Đáp án đúng là con bọ rùa,Chưa đúng. Đáp án đúng là con bọ rùa,garden_wrong_v7,wrong answer exact key
p1879,Chưa đúng. Đáp án đúng là con bọ ngựa,Chưa đúng. Đáp án đúng là con bọ ngựa,garden_wrong_v7,wrong answer exact key
p1880,Chưa đúng. Đáp án đúng là con báo,Chưa đúng. Đáp án đúng là con báo,garden_wrong_v7,wrong answer exact key
p1881,Chưa đúng. Đáp án đúng là con ngựa,Chưa đúng. Đáp án đúng là con ngựa,garden_wrong_v7,wrong answer exact key
p1882,Chưa đúng. Đáp án đúng là con dê,Chưa đúng. Đáp án đúng là con dê,garden_wrong_v7,wrong answer exact key
p1883,Chưa đúng. Đáp án đúng là con hươu,Chưa đúng. Đáp án đúng là con hươu,garden_wrong_v7,wrong answer exact key
p1884,Chưa đúng. Đáp án đúng là con heo,Chưa đúng. Đáp án đúng là con heo,garden_wrong_v7,wrong answer exact key
p1885,Chưa đúng. Đáp án đúng là con hươu cao cổ,Chưa đúng. Đáp án đúng là con hươu cao cổ,garden_wrong_v7,wrong answer exact key
p1886,Chưa đúng. Đáp án đúng là con khỉ,Chưa đúng. Đáp án đúng là con khỉ,garden_wrong_v7,wrong answer exact key
p1887,Chưa đúng. Đáp án đúng là con tê giác,Chưa đúng. Đáp án đúng là con tê giác,garden_wrong_v7,wrong answer exact key
p1888,Chưa đúng. Đáp án đúng là con bồ nông,Chưa đúng. Đáp án đúng là con bồ nông,garden_wrong_v7,wrong answer exact key
p1889,Chưa đúng. Đáp án đúng là con chim công,Chưa đúng. Đáp án đúng là con chim công,garden_wrong_v7,wrong answer exact key
p1890,Chưa đúng. Đáp án đúng là con chim cánh cụt,Chưa đúng. Đáp án đúng là con chim cánh cụt,garden_wrong_v7,wrong answer exact key
p1891,Chưa đúng. Đáp án đúng là con vịt,Chưa đúng. Đáp án đúng là con vịt,garden_wrong_v7,wrong answer exact key
p1892,Chưa đúng. Đáp án đúng là con cú mèo,Chưa đúng. Đáp án đúng là con cú mèo,garden_wrong_v7,wrong answer exact key
p1893,Chưa đúng. Đáp án đúng là con đại bàng,Chưa đúng. Đáp án đúng là con đại bàng,garden_wrong_v7,wrong answer exact key
p1894,Chưa đúng. Đáp án đúng là con bồ câu,Chưa đúng. Đáp án đúng là con bồ câu,garden_wrong_v7,wrong answer exact key
p1895,Chưa đúng. Đáp án đúng là con gà trống,Chưa đúng. Đáp án đúng là con gà trống,garden_wrong_v7,wrong answer exact key
p1896,Chưa đúng. Đáp án đúng là con đà điểu,Chưa đúng. Đáp án đúng là con đà điểu,garden_wrong_v7,wrong answer exact key
p1897,Chưa đúng. Đáp án đúng là con bạch tuộc,Chưa đúng. Đáp án đúng là con bạch tuộc,garden_wrong_v7,wrong answer exact key
p1898,Chưa đúng. Đáp án đúng là con cua,Chưa đúng. Đáp án đúng là con cua,garden_wrong_v7,wrong answer exact key
p1899,Chưa đúng. Đáp án đúng là con tôm hùm,Chưa đúng. Đáp án đúng là con tôm hùm,garden_wrong_v7,wrong answer exact key
p1900,Chưa đúng. Đáp án đúng là con sao biển,Chưa đúng. Đáp án đúng là con sao biển,garden_wrong_v7,wrong answer exact key
p1901,Chưa đúng. Đáp án đúng là con Cá Hồng,Chưa đúng. Đáp án đúng là con Cá Hồng,garden_wrong_v7,wrong answer exact key
p1902,Chưa đúng. Đáp án đúng là con cá mú,Chưa đúng. Đáp án đúng là con cá mú,garden_wrong_v7,wrong answer exact key
p1903,Chưa đúng. Đáp án đúng là con cá vàng,Chưa đúng. Đáp án đúng là con cá vàng,garden_wrong_v7,wrong answer exact key
p1904,Chưa đúng. Đáp án đúng là con cá da trơn,Chưa đúng. Đáp án đúng là con cá da trơn,garden_wrong_v7,wrong answer exact key
p1905,Chưa đúng. Đáp án đúng là con cá,Chưa đúng. Đáp án đúng là con cá,garden_wrong_v7,wrong answer exact key
p1906,Chưa đúng. Đáp án đúng là con ếch,Chưa đúng. Đáp án đúng là con ếch,garden_wrong_v7,wrong answer exact key
p1907,Chưa đúng. Đáp án đúng là con gấu trúc,Chưa đúng. Đáp án đúng là con gấu trúc,garden_wrong_v7,wrong answer exact key
p1908,Chưa đúng. Đáp án đúng là con mèo,Chưa đúng. Đáp án đúng là con mèo,garden_wrong_v7,wrong answer exact key
p1909,Chưa đúng. Đáp án đúng là con bướm,Chưa đúng. Đáp án đúng là con bướm,garden_wrong_v7,wrong answer exact key
p1910,Chưa đúng. Đáp án đúng là con sư tử,Chưa đúng. Đáp án đúng là con sư tử,garden_wrong_v7,wrong answer exact key
p1911,Chưa đúng. Đáp án đúng là áo bắt đầu bằng chữ A,Chưa đúng. Đáp án đúng là áo bắt đầu bằng chữ A,garden_wrong_v7,wrong answer exact key
p1912,Chưa đúng. Đáp án đúng là ăng-ten bắt đầu bằng chữ Ă,Chưa đúng. Đáp án đúng là ăng-ten bắt đầu bằng chữ Ă,garden_wrong_v7,wrong answer exact key
p1913,Chưa đúng. Đáp án đúng là ấm nước bắt đầu bằng chữ Â,Chưa đúng. Đáp án đúng là ấm nước bắt đầu bằng chữ Â,garden_wrong_v7,wrong answer exact key
p1914,Chưa đúng. Đáp án đúng là bóng bay bắt đầu bằng chữ B,Chưa đúng. Đáp án đúng là bóng bay bắt đầu bằng chữ B,garden_wrong_v7,wrong answer exact key
